Site,SiteNumber,Seconds,DateTime,Latitude,Longitude,SignificantWaveHeight,MaxWaveHeight,PeakEnergyWavePeriod,ZeroUpcrossingWavePeriod,SeaSurfaceTemperature,Direction,Current Speed,Current Direction
Tweed Offshore,2487,1713117600,2024-04-15T04:00:00,-28.21387,153.68039,1.48,2.89,11.11,7.34,26.55,127.39,0.27,182.77
Tweed Offshore,2487,1713119400,2024-04-15T04:30:00,-28.21385,153.68039,1.36,2.21,10,6.96,26.55,117.45,0.23,189.01
Tweed Offshore,2487,1713121200,2024-04-15T05:00:00,-28.2138,153.68039,1.39,2.5,10.53,7.07,26.55,125.63,0.2,183.91
Tweed Offshore,2487,1713123000,2024-04-15T05:30:00,-28.21384,153.68031,1.33,2.24,11.11,6.95,26.51,121.94,0.19,194.64
Tweed Offshore,2487,1713124800,2024-04-15T06:00:00,-28.2138,153.6802,1.41,2.1,10.53,7.14,26.46,122.64,0.12,228.92
Tweed Offshore,2487,1713126600,2024-04-15T06:30:00,-28.21373,153.68003,1.34,2.13,10.53,6.41,26.41,126.51,0.15,204.22
Tweed Offshore,2487,1713128400,2024-04-15T07:00:00,-28.2137,153.67994,1.41,2.49,11.11,6.82,26.36,124.75,0.15,213.45
Tweed Offshore,2487,1713130200,2024-04-15T07:30:00,-28.2136,153.67983,1.39,2.44,9.52,6.63,26.32,106.64,0.06,217.85
Tweed Offshore,2487,1713132000,2024-04-15T08:00:00,-28.21352,153.67971,1.4,1.99,10.53,6.91,26.32,119.12,0.04,272.79
Tweed Offshore,2487,1713133800,2024-04-15T08:30:00,-28.2134,153.67953,1.38,2.44,10,7.16,26.32,120.97,0.05,334.86
Tweed Offshore,2487,1713135600,2024-04-15T09:00:00,-28.2133,153.67945,1.35,2.42,10,7.18,26.32,126.33,0.05,321.32
Tweed Offshore,2487,1713137400,2024-04-15T09:30:00,-28.2132,153.67938,1.27,2.01,10.53,7.29,26.32,108.4,0.09,332.31
Tweed Offshore,2487,1713139200,2024-04-15T10:00:00,-28.21303,153.67924,1.24,1.9,10.53,7.27,26.36,117.1,0.15,330.37
Tweed Offshore,2487,1713141000,2024-04-15T10:30:00,-28.2129,153.67921,1.15,1.95,10,7.12,26.65,123.87,0.18,348.75
Tweed Offshore,2487,1713142800,2024-04-15T11:00:00,-28.21284,153.67911,1.18,2.07,10.53,7.37,26.93,123.26,0.21,320.18
Tweed Offshore,2487,1713144600,2024-04-15T11:30:00,-28.21272,153.67904,1.21,1.78,9.52,7.34,26.89,122.73,0.26,322.81
Tweed Offshore,2487,1713146400,2024-04-15T12:00:00,-28.2124,153.67893,1.3,1.87,10.53,7.58,26.93,120.53,0.22,318.24
Tweed Offshore,2487,1713148200,2024-04-15T12:30:00,-28.21213,153.67885,1.21,1.72,10.53,7.19,26.89,123.61,0.35,297.76
Tweed Offshore,2487,1713150000,2024-04-15T13:00:00,-28.21228,153.67887,1.2,2.07,10,7.47,27.08,124.49,0.3,294.68
Tweed Offshore,2487,1713151800,2024-04-15T13:30:00,-28.2125,153.67889,1.04,1.93,11.76,6.82,26.89,120.18,0.16,275.87
Tweed Offshore,2487,1713153600,2024-04-15T14:00:00,-28.2126,153.67896,1.09,1.89,9.52,7.04,26.89,114.9,0.21,254.77
Tweed Offshore,2487,1713155400,2024-04-15T14:30:00,-28.21272,153.67904,1.08,1.63,10.53,7.16,26.65,127.12,0.22,255.03
Tweed Offshore,2487,1713157200,2024-04-15T15:00:00,-28.21284,153.67913,1.06,1.66,10,7.06,26.51,121.15,0.21,262.95
Tweed Offshore,2487,1713159000,2024-04-15T15:30:00,-28.21246,153.67889,1.05,1.8,10,7.01,26.55,124.93,0.22,268.84
Tweed Offshore,2487,1713160800,2024-04-15T16:00:00,-28.21224,153.67891,1.18,1.88,9.52,7.2,26.74,121.58,0.23,260.57
Tweed Offshore,2487,1713162600,2024-04-15T16:30:00,-28.212,153.67906,1.12,1.65,9.52,7.05,26.36,130.02,0.13,250.9
Tweed Offshore,2487,1713164400,2024-04-15T17:00:00,-28.21204,153.67889,1.12,1.64,10.53,6.67,26.79,121.5,0.23,260.92
Tweed Offshore,2487,1713166200,2024-04-15T17:30:00,-28.21243,153.67889,1.13,1.82,10,6.11,26.27,115.52,0.17,228.84
Tweed Offshore,2487,1713168000,2024-04-15T18:00:00,-28.21276,153.67898,1.14,1.93,9.52,5.87,26.13,123.87,0.14,217.93
Tweed Offshore,2487,1713169800,2024-04-15T18:30:00,-28.21318,153.67924,1.13,1.87,9.52,5.59,25.99,113.85,0.13,210.55
Tweed Offshore,2487,1713171600,2024-04-15T19:00:00,-28.21358,153.67975,1.1,1.89,9.52,5.63,25.84,126.51,0.08,184.62
Tweed Offshore,2487,1713173400,2024-04-15T19:30:00,-28.21384,153.68057,1.05,1.59,10,5.58,25.8,116.84,0.11,147.34
Tweed Offshore,2487,1713175200,2024-04-15T20:00:00,-28.2138,153.68119,1.14,1.87,10,5.72,25.8,117.1,0.14,136.35
Tweed Offshore,2487,1713177000,2024-04-15T20:30:00,-28.21366,153.68151,1.24,2.01,9.52,6.04,25.84,128.62,0.16,129.93
Tweed Offshore,2487,1713178800,2024-04-15T21:00:00,-28.2135,153.68175,1.09,1.97,11.11,5.56,25.94,122.46,0.25,138.37
Tweed Offshore,2487,1713180600,2024-04-15T21:30:00,-28.21345,153.68185,1.2,1.86,9.52,5.8,26.08,124.75,0.29,118.51
Tweed Offshore,2487,1713182400,2024-04-15T22:00:00,-28.21339,153.68196,1.21,2,10,5.74,26.17,114.99,0.38,110.95
Tweed Offshore,2487,1713184200,2024-04-15T22:30:00,-28.2133,153.68202,1.26,1.97,10,5.75,26.32,118.95,0.39,109.89
Tweed Offshore,2487,1713186000,2024-04-15T23:00:00,-28.21327,153.68202,1.18,1.96,9.52,5.61,26.32,116.84,0.42,108.4
Tweed Offshore,2487,1713187800,2024-04-15T23:30:00,-28.21335,153.68196,1.25,2,10.53,5.58,26.36,110.16,0.46,114.81
Tweed Offshore,2487,1713189600,2024-04-16T00:00:00,-28.21348,153.68185,1.27,1.79,9.09,5.84,26.36,112.88,0.5,124.92
Tweed Offshore,2487,1713191400,2024-04-16T00:30:00,-28.21357,153.68179,1.13,1.98,9.09,5.68,26.27,109.72,0.62,121.23
Tweed Offshore,2487,1713193200,2024-04-16T01:00:00,-28.21357,153.68172,1.13,1.97,10.53,5.84,26.27,109.54,0.54,122.29
Tweed Offshore,2487,1713195000,2024-04-16T01:30:00,-28.2136,153.68175,1.11,2.27,9.52,5.89,26.27,117.72,0.59,125.98
Tweed Offshore,2487,1713196800,2024-04-16T02:00:00,-28.21363,153.68166,1.18,2.03,10.53,5.84,26.27,85.1,0.66,126.42
Tweed Offshore,2487,1713198600,2024-04-16T02:30:00,-28.21372,153.68153,1.09,1.88,9.09,5.57,26.22,127.3,0.67,136.88
Tweed Offshore,2487,1713200400,2024-04-16T03:00:00,-28.2137,153.68162,1.24,2.3,10,6.21,26.27,98.73,0.62,131.96
Tweed Offshore,2487,1713202200,2024-04-16T03:30:00,-28.21372,153.68159,1.17,1.79,10.53,6.14,26.22,78.24,0.67,135.03
Tweed Offshore,2487,1713204000,2024-04-16T04:00:00,-28.21372,153.68162,1.18,1.95,9.52,6.32,26.22,98.73,0.72,131.16
Tweed Offshore,2487,1713205800,2024-04-16T04:30:00,-28.21375,153.68155,1.23,1.86,9.52,6.62,26.27,116.93,0.64,136.44
Tweed Offshore,2487,1713207600,2024-04-16T05:00:00,-28.21376,153.68151,1.16,1.93,9.52,6.42,26.27,105.06,0.74,139.25
Tweed Offshore,2487,1713209400,2024-04-16T05:30:00,-28.21375,153.68151,1.06,1.54,9.52,6.07,26.27,95.56,0.66,128.09
Tweed Offshore,2487,1713211200,2024-04-16T06:00:00,-28.21378,153.68149,1.16,2.02,9.52,6.24,26.27,116.4,0.72,129.49
Tweed Offshore,2487,1713213000,2024-04-16T06:30:00,-28.21378,153.68147,1.18,2.17,10,6.48,26.27,85.01,0.69,128.62
Tweed Offshore,2487,1713214800,2024-04-16T07:00:00,-28.21382,153.68142,1.08,2.2,9.52,6.21,26.27,118.6,0.65,137.58
Tweed Offshore,2487,1713216600,2024-04-16T07:30:00,-28.2138,153.68142,1.19,1.75,8.7,6.3,26.27,125.89,0.66,139.78
Tweed Offshore,2487,1713218400,2024-04-16T08:00:00,-28.21382,153.68138,1.18,1.77,10,6.46,26.32,107.69,0.67,137.32
Tweed Offshore,2487,1713220200,2024-04-16T08:30:00,-28.21384,153.68136,1.14,1.8,10,6.45,26.32,106.2,0.64,139.6
Tweed Offshore,2487,1713222000,2024-04-16T09:00:00,-28.21385,153.6813,1.18,2.38,9.52,6.36,26.36,115.43,0.67,142.77
Tweed Offshore,2487,1713223800,2024-04-16T09:30:00,-28.21387,153.68127,1.1,1.83,9.52,6.38,26.41,131.87,0.65,143.21
Tweed Offshore,2487,1713225600,2024-04-16T10:00:00,-28.21387,153.68125,1.11,1.93,9.52,6.32,26.51,114.55,0.67,148.66
Tweed Offshore,2487,1713227400,2024-04-16T10:30:00,-28.21388,153.68119,1.09,1.94,9.52,6.39,26.6,109.19,0.64,149.01
Tweed Offshore,2487,1713229200,2024-04-16T11:00:00,-28.21391,153.68108,1.07,1.68,11.11,6.34,26.65,108.22,0.58,154.02
Tweed Offshore,2487,1713231000,2024-04-16T11:30:00,-28.2139,153.68108,1.07,1.57,9.52,6.42,26.74,118.77,0.58,154.29
Tweed Offshore,2487,1713232800,2024-04-16T12:00:00,-28.21391,153.68106,1.1,1.83,10.53,6.55,26.74,105.41,0.58,156.4
Tweed Offshore,2487,1713234600,2024-04-16T12:30:00,-28.21391,153.68093,1.09,1.74,14.29,6.97,26.84,104.35,0.53,163.34
Tweed Offshore,2487,1713236400,2024-04-16T13:00:00,-28.21397,153.68091,1.15,1.84,9.52,7.18,26.84,105.15,0.68,171.78
Tweed Offshore,2487,1713238200,2024-04-16T13:30:00,-28.21397,153.6808,1.1,1.92,10.53,6.49,26.89,104,0.78,174.15
Tweed Offshore,2487,1713240000,2024-04-16T14:00:00,-28.21395,153.68074,1.1,1.69,10.53,6.88,26.79,105.15,0.65,153.76
Tweed Offshore,2487,1713241800,2024-04-16T14:30:00,-28.21399,153.68065,1.02,2.14,14.29,7.17,26.84,101.89,0.64,171.43
Tweed Offshore,2487,1713243600,2024-04-16T15:00:00,-28.21397,153.68061,1.17,1.89,14.29,7.92,26.84,105.5,0.64,169.76
Tweed Offshore,2487,1713245400,2024-04-16T15:30:00,-28.21395,153.6805,1.13,1.92,13.33,7.66,26.79,109.98,0.56,184.79
Tweed Offshore,2487,1713247200,2024-04-16T16:00:00,-28.21395,153.68042,1,1.65,10.53,6.59,26.84,103.65,0.57,182.51
Tweed Offshore,2487,1713249000,2024-04-16T16:30:00,-28.21395,153.68039,1.05,1.69,15.38,6.63,26.74,95.04,0.66,180.57
Tweed Offshore,2487,1713250800,2024-04-16T17:00:00,-28.21395,153.68037,1.08,1.83,15.38,6.23,26.74,97.15,0.62,184.35
Tweed Offshore,2487,1713252600,2024-04-16T17:30:00,-28.21395,153.68039,1.1,1.66,14.29,6.56,26.51,99.26,0.61,186.99
Tweed Offshore,2487,1713254400,2024-04-16T18:00:00,-28.21393,153.68035,1,1.91,15.38,6.49,26.36,98.29,0.65,195.87
Tweed Offshore,2487,1713256200,2024-04-16T18:30:00,-28.21393,153.68039,1.16,1.8,15.38,7.01,26.17,107.96,0.59,196.4
Tweed Offshore,2487,1713258000,2024-04-16T19:00:00,-28.21395,153.68039,1.07,1.87,13.33,6.45,26.22,104,0.64,194.55
Tweed Offshore,2487,1713259800,2024-04-16T19:30:00,-28.21397,153.68046,1.05,1.83,14.29,6.49,26.13,96.88,0.63,192.53
Tweed Offshore,2487,1713261600,2024-04-16T20:00:00,-28.21397,153.68039,1.13,1.7,13.33,6.77,26.22,98.73,0.66,192.09
Tweed Offshore,2487,1713263400,2024-04-16T20:30:00,-28.21397,153.68033,1.13,2.04,13.33,6.34,25.89,102.68,0.75,190.33
Tweed Offshore,2487,1713265200,2024-04-16T21:00:00,-28.21397,153.68024,1.24,1.83,14.29,6.84,25.84,97.15,0.73,191.3
Tweed Offshore,2487,1713267000,2024-04-16T21:30:00,-28.21399,153.68016,1.22,2.54,14.29,7.1,25.94,97.06,0.83,182.95
Tweed Offshore,2487,1713274200,2024-04-16T23:30:00,-28.21393,153.68095,1.31,1.92,12.5,7.77,-99.9,112.18,0.45,147.25
Tweed Offshore,2487,1713276000,2024-04-17T00:00:00,-28.21388,153.68114,1.31,2.1,13.33,7.62,25.8,101.72,0.43,130.9
Tweed Offshore,2487,1713277800,2024-04-17T00:30:00,-28.21385,153.68125,1.23,2.03,13.33,6.43,25.84,97.06,0.41,119.82
Tweed Offshore,2487,1713279600,2024-04-17T01:00:00,-28.21382,153.6813,1.32,2.36,13.33,6.52,25.89,97.76,0.38,115.52
Tweed Offshore,2487,1713281400,2024-04-17T01:30:00,-28.21384,153.68127,1.4,2.45,14.29,6.78,25.94,93.8,0.42,126.95
Tweed Offshore,2487,1713283200,2024-04-17T02:00:00,-28.2138,153.68125,1.39,2.42,14.29,6.64,26.03,96.97,0.45,115.43
Tweed Offshore,2487,1713285000,2024-04-17T02:30:00,-28.2138,153.68127,1.28,2.02,14.29,6.08,26.03,88.88,0.49,115.78
Tweed Offshore,2487,1713286800,2024-04-17T03:00:00,-28.2138,153.6813,1.25,1.8,14.29,6.04,26.08,83.17,0.53,110.59
Tweed Offshore,2487,1713288600,2024-04-17T03:30:00,-28.21382,153.68125,1.42,2.48,12.5,7.03,26.08,85.72,0.55,110.15
Tweed Offshore,2487,1713290400,2024-04-17T04:00:00,-28.21382,153.68121,1.3,2.58,12.5,6.78,26.08,81.5,0.54,114.9
Tweed Offshore,2487,1713292200,2024-04-17T04:30:00,-28.21384,153.68117,1.33,1.96,14.29,7.1,26.08,94.07,0.57,118.24
Tweed Offshore,2487,1713294000,2024-04-17T05:00:00,-28.21385,153.68108,1.38,2.24,14.29,6.99,26.13,93.63,0.56,113.32
Tweed Offshore,2487,1713295800,2024-04-17T05:30:00,-28.21384,153.68117,1.47,2.06,12.5,7.28,26.17,85.19,0.64,110.95
Tweed Offshore,2487,1713297600,2024-04-17T06:00:00,-28.21384,153.6811,1.33,2.08,13.33,6.9,26.13,76.05,0.53,116.57
Tweed Offshore,2487,1713299400,2024-04-17T06:30:00,-28.21382,153.68127,1.33,2.36,14.29,6.95,26.13,82.64,0.49,123.16
Tweed Offshore,2487,1713301200,2024-04-17T07:00:00,-28.21385,153.6811,1.23,2.19,14.29,6.54,26.13,69.98,0.49,118.33
Tweed Offshore,2487,1713303000,2024-04-17T07:30:00,-28.2138,153.68114,1.53,2.6,13.33,7.31,26.13,95.65,0.43,123.08
Tweed Offshore,2487,1713304800,2024-04-17T08:00:00,-28.21382,153.68112,1.38,2.44,14.29,6.86,26.13,95.12,0.38,133.19
Tweed Offshore,2487,1713306600,2024-04-17T08:30:00,-28.2138,153.68127,1.14,1.81,12.5,6.46,26.13,101.19,0.39,136.7
Tweed Offshore,2487,1713308400,2024-04-17T09:00:00,-28.21378,153.6813,1.36,2.1,12.5,6.82,26.17,98.2,0.37,141.01
Tweed Offshore,2487,1713310200,2024-04-17T09:30:00,-28.21382,153.68127,1.28,2.07,11.76,6.49,26.17,101.01,0.32,137.76
Tweed Offshore,2487,1713312000,2024-04-17T10:00:00,-28.21378,153.6813,1.37,2.41,13.33,6.61,26.22,99.61,0.32,141.71
Tweed Offshore,2487,1713313800,2024-04-17T10:30:00,-28.21384,153.68121,1.26,2.42,13.33,6.22,26.22,94.16,0.27,147.08
Tweed Offshore,2487,1713315600,2024-04-17T11:00:00,-28.21378,153.68121,1.31,1.93,13.33,6.34,26.27,102.68,0.29,142.42
Tweed Offshore,2487,1713317400,2024-04-17T11:30:00,-28.21382,153.68119,1.42,2.44,13.33,6.56,26.27,95.21,0.24,151.3
Tweed Offshore,2487,1713319200,2024-04-17T12:00:00,-28.21382,153.68119,1.31,2.07,12.5,6.2,26.27,98.11,0.29,153.58
Tweed Offshore,2487,1713321000,2024-04-17T12:30:00,-28.21384,153.68117,1.27,1.86,13.33,6.25,26.27,103.83,0.26,147.69
Tweed Offshore,2487,1713322800,2024-04-17T13:00:00,-28.21385,153.68112,1.31,1.9,13.33,6.58,26.27,100.49,0.26,167.38
Tweed Offshore,2487,1713324600,2024-04-17T13:30:00,-28.21382,153.68112,1.21,1.97,14.29,6.09,26.27,106.46,0.33,178.64
Tweed Offshore,2487,1713326400,2024-04-17T14:00:00,-28.21384,153.6811,1.25,2.58,13.33,6.23,26.27,101.1,0.42,176.62
Tweed Offshore,2487,1713328200,2024-04-17T14:30:00,-28.21388,153.68106,1.24,2.03,12.5,6.12,26.41,104,0.51,173.01
Tweed Offshore,2487,1713330000,2024-04-17T15:00:00,-28.21382,153.68121,1.27,2.69,13.33,6.38,26.46,101.8,0.47,156.13
Tweed Offshore,2487,1713331800,2024-04-17T15:30:00,-28.21395,153.68091,1.25,2.23,11.76,5.99,26.46,109.1,0.5,173.89
Tweed Offshore,2487,1713333600,2024-04-17T16:00:00,-28.21385,153.68095,1.23,1.87,13.33,5.98,26.46,100.13,0.44,152.53
Tweed Offshore,2487,1713335400,2024-04-17T16:30:00,-28.2139,153.6811,1.09,1.86,13.33,5.93,26.41,104.09,0.51,165.01
Tweed Offshore,2487,1713337200,2024-04-17T17:00:00,-28.21393,153.68099,1.15,1.93,11.76,6,26.46,115.96,0.5,170.37
Tweed Offshore,2487,1713339000,2024-04-17T17:30:00,-28.21393,153.68097,1.21,2.38,13.33,6.21,26.46,99.87,0.55,167.12
Tweed Offshore,2487,1713340800,2024-04-17T18:00:00,-28.21393,153.68093,1.16,1.86,11.76,5.76,26.41,111.04,0.51,168.18
Tweed Offshore,2487,1713342600,2024-04-17T18:30:00,-28.21393,153.68091,1.14,2.07,12.5,5.45,26.36,117.8,0.49,176.09
Tweed Offshore,2487,1713344400,2024-04-17T19:00:00,-28.21393,153.68089,1.14,1.77,12.5,5.46,26.36,114.99,0.45,178.11
Tweed Offshore,2487,1713346200,2024-04-17T19:30:00,-28.21393,153.68093,1.16,1.72,12.5,5.5,26.32,108.49,0.47,170.81
Tweed Offshore,2487,1713348000,2024-04-17T20:00:00,-28.21397,153.68084,1.2,1.92,12.5,5.55,26.27,113.06,0.47,173.63
Tweed Offshore,2487,1713349800,2024-04-17T20:30:00,-28.21395,153.6808,1.16,1.94,11.76,5.52,26.22,117.89,0.43,176.53
Tweed Offshore,2487,1713351600,2024-04-17T21:00:00,-28.21395,153.6808,1.12,1.79,12.5,5.47,26.17,116.05,0.49,172.75
Tweed Offshore,2487,1713353400,2024-04-17T21:30:00,-28.21397,153.68082,1.19,2.16,13.33,5.89,26.13,109.36,0.5,169.23
Tweed Offshore,2487,1713355200,2024-04-17T22:00:00,-28.21397,153.68082,1.16,2.12,12.5,5.89,26.13,114.2,0.52,171.78
Tweed Offshore,2487,1713357000,2024-04-17T22:30:00,-28.21397,153.6808,1.24,2.01,12.5,6.26,26.08,113.06,0.5,170.81
Tweed Offshore,2487,1713358800,2024-04-17T23:00:00,-28.21397,153.68074,1.1,2.41,11.76,5.77,25.99,116.84,0.41,171.08
Tweed Offshore,2487,1713360600,2024-04-17T23:30:00,-28.21395,153.68076,1.04,1.78,13.33,5.33,25.89,127.56,0.43,181.27
Tweed Offshore,2487,1713362400,2024-04-18T00:00:00,-28.21391,153.6808,1.2,2.12,13.33,5.74,25.84,128.53,0.34,189.8
Tweed Offshore,2487,1713364200,2024-04-18T00:30:00,-28.2139,153.68093,1.15,2.02,12.5,5.74,25.75,116.84,0.32,179.34
Tweed Offshore,2487,1713366000,2024-04-18T01:00:00,-28.21387,153.68112,1.25,2.51,13.33,5.63,25.8,124.4,0.28,167.38
Tweed Offshore,2487,1713367800,2024-04-18T01:30:00,-28.21384,153.68121,1.18,1.68,13.33,5.23,25.89,121.32,0.35,161.05
Tweed Offshore,2487,1713369600,2024-04-18T02:00:00,-28.21382,153.68127,1.22,2.16,12.5,5.3,25.89,113.06,0.34,144.35
Tweed Offshore,2487,1713371400,2024-04-18T02:30:00,-28.21382,153.68136,1.18,1.92,13.33,5.3,25.84,117.98,0.44,141.8
Tweed Offshore,2487,1713373200,2024-04-18T03:00:00,-28.21382,153.68136,1.17,1.9,11.11,5.34,25.94,116.4,0.43,133.89
Tweed Offshore,2487,1713375000,2024-04-18T03:30:00,-28.21378,153.68142,1.14,1.75,13.33,5.29,25.99,113.15,0.5,139.16
Tweed Offshore,2487,1713376800,2024-04-18T04:00:00,-28.21378,153.6814,1.22,1.86,12.5,5.63,25.94,102.33,0.47,129.58
Tweed Offshore,2487,1713378600,2024-04-18T04:30:00,-28.21376,153.68138,1.21,1.95,12.5,5.54,25.99,98.64,0.48,121.76
Tweed Offshore,2487,1713380400,2024-04-18T05:00:00,-28.21376,153.6813,1.28,2.31,11.11,5.85,25.99,115.17,0.48,120.35
Tweed Offshore,2487,1713382200,2024-04-18T05:30:00,-28.21378,153.68121,1.29,2.26,12.5,6.02,26.03,101.63,0.47,120.09
Tweed Offshore,2487,1713384000,2024-04-18T06:00:00,-28.2138,153.68114,1.23,2.37,10.53,5.64,26.08,105.67,0.48,124.84
Tweed Offshore,2487,1713385800,2024-04-18T06:30:00,-28.21382,153.68121,1.27,2.08,12.5,5.65,26.08,106.9,0.43,127.38
Tweed Offshore,2487,1713387600,2024-04-18T07:00:00,-28.21378,153.6813,1.32,2.1,12.5,5.78,26.08,108.49,0.47,117.63
Tweed Offshore,2487,1713389400,2024-04-18T07:30:00,-28.2138,153.68125,1.27,2.2,12.5,5.8,26.08,109.8,0.44,128.26
Tweed Offshore,2487,1713391200,2024-04-18T08:00:00,-28.21382,153.68127,1.49,2.16,12.5,6.02,26.03,119.12,0.43,133.27
Tweed Offshore,2487,1713393000,2024-04-18T08:30:00,-28.21382,153.68125,1.42,2.22,11.11,5.73,25.99,115.96,0.42,138.64
Tweed Offshore,2487,1713394800,2024-04-18T09:00:00,-28.21382,153.68127,1.5,2.96,6.9,5.96,25.99,55.91,0.43,132.75
Tweed Offshore,2487,1713396600,2024-04-18T09:30:00,-28.21388,153.68127,1.62,2.72,11.76,6.2,26.17,97.41,0.68,139.96
Tweed Offshore,2487,1713398400,2024-04-18T10:00:00,-28.2139,153.68123,1.58,2.93,7.41,5.98,26.17,57.58,0.56,142.42
Tweed Offshore,2487,1713400200,2024-04-18T10:30:00,-28.2139,153.68117,1.64,2.45,11.11,6.08,26.22,127.39,0.62,144.53
Tweed Offshore,2487,1713402000,2024-04-18T11:00:00,-28.21393,153.68108,1.56,2.56,6.67,5.97,26.27,58.99,0.55,149.27
Tweed Offshore,2487,1713403800,2024-04-18T11:30:00,-28.21395,153.68102,1.6,2.58,11.76,6.04,26.32,108.13,0.58,149.89
Tweed Offshore,2487,1713405600,2024-04-18T12:00:00,-28.21395,153.68097,1.67,2.78,11.11,6.32,26.32,112.09,0.47,156.92
Tweed Offshore,2487,1713407400,2024-04-18T12:30:00,-28.21395,153.68093,1.59,2.67,10.53,6.26,26.32,109.28,0.59,167.3
Tweed Offshore,2487,1713409200,2024-04-18T13:00:00,-28.21399,153.68084,1.47,2.68,6.45,5.83,26.36,50.46,0.61,178.02
Tweed Offshore,2487,1713411000,2024-04-18T13:30:00,-28.21402,153.6808,1.46,2.31,8.33,5.18,26.32,70.33,0.82,169.93
Tweed Offshore,2487,1713412800,2024-04-18T14:00:00,-28.21402,153.6808,1.49,2.54,11.76,5.27,26.36,119.56,0.82,172.48
Tweed Offshore,2487,1713414600,2024-04-18T14:30:00,-28.21402,153.68076,1.44,2.37,10.53,5.22,26.36,131.96,0.84,176.44
Tweed Offshore,2487,1713416400,2024-04-18T15:00:00,-28.21405,153.68074,1.62,3.1,8.7,5.54,26.36,89.15,0.92,168.35
Tweed Offshore,2487,1713418200,2024-04-18T15:30:00,-28.21402,153.68082,1.5,2.41,8,5.32,26.32,75.34,0.83,163.78
Tweed Offshore,2487,1713420000,2024-04-18T16:00:00,-28.21402,153.68084,1.51,2.29,7.69,5.1,26.27,76.22,0.9,154.73
Tweed Offshore,2487,1713421800,2024-04-18T16:30:00,-28.21402,153.6808,1.46,2.39,11.76,5.12,26.27,116.84,0.87,161.76
Tweed Offshore,2487,1713423600,2024-04-18T17:00:00,-28.21405,153.68076,1.43,2.26,11.76,5.03,26.27,114.55,0.9,162.55
Tweed Offshore,2487,1713425400,2024-04-18T17:30:00,-28.21405,153.68074,1.36,2.37,8.33,4.96,26.27,77.36,0.86,166.95
Tweed Offshore,2487,1713427200,2024-04-18T18:00:00,-28.21405,153.68071,1.36,2.19,8.33,5.51,26.17,75.08,0.89,164.66
